Tile Index,Sub-Tile Index,Building Density,Building Height Avg,Building Height Stdev,Tree Density,Tree Height Avg,Tree Height Stdev,Shadow Factor 8am (With CDSM),Shadow Factor 12pm (With CDSM),Shadow Factor 4pm (With CDSM),Sky View Factor (With CDSM),Shadow Factor 8am (Without CDSM),Shadow Factor 12pm (Without CDSM),Shadow Factor 4pm (Without CDSM),Sky View Factor (Without CDSM)
2536_1153,41,38.777499999999996,14.485526084899902,5.783840179443359,18.0575,3.1875951820573167,2.6214064761304683,0.37636015,0.6282488,0.25404325,,0.4795309,0.827848,0.3639248,
2536_1153,42,32.535,10.893576622009277,5.515389442443848,16.99,4.533254855797528,4.453895075363466,0.35639542,0.6205394,0.26878026,,0.55635875,0.8265189,0.4584912,
2536_1153,43,24.38,9.780045509338379,4.577797889709473,24.745,4.603960396039604,4.42004842983568,0.31738707,0.58993,0.34743232,,0.4872894,0.8023671,0.5672378,
2536_1153,44,17.875,8.53972053527832,5.699100971221924,32.714999999999996,7.928549594987009,6.962280164701889,0.35797912,0.58698213,0.4578883,,0.71658796,0.9638686,0.8349404,
2536_1154,00,25.929999999999996,10.952082633972168,6.5437445640563965,11.434999999999999,4.609969392216878,3.9819824148079466,0.6302897,0.7982304,0.60522467,,0.76593035,0.91873467,0.74162954,
2536_1154,01,21.8875,9.952027320861816,5.865402698516846,30.017500000000002,4.7957857916215545,4.4033466489429065,0.40901625,0.61961854,0.3884586,,0.7614519,0.93706024,0.81494886,
2536_1154,02,17.515,6.6805596351623535,3.4347448348999023,25.177500000000002,3.7799622678979246,3.5767038852439095,0.4714255,0.6708805,0.38596383,,0.8219777,0.96310085,0.8168002,
2536_1154,03,21.834999999999997,6.3968400955200195,2.974330186843872,24.942500000000003,2.9966923925027564,2.8697090643753107,0.47607315,0.6853615,0.4511872,,0.7424318,0.9442965,0.722679,
2536_1154,04,7.074999999999999,5.103533744812012,2.8234670162200928,34.902499999999996,9.25112814268319,7.099331782894045,0.36752206,0.62692714,0.42639348,,0.7760409,0.96306837,0.82271016,
2536_1154,10,32.1375,11.76763916015625,5.866430282592773,12.985,4.259145167500963,3.967843176990949,,,,,,,,
2536_1154,11,30.064999999999998,8.432147026062012,4.731112957000732,17.835,3.8816932996916176,3.722015461436125,0.35322642,0.62744766,0.46695858,,0.5221413,0.7952554,0.67958915,
2536_1154,12,24.7975,12.56467342376709,7.517967700958252,15.18,5.079710144927536,4.577207313794558,0.37588435,0.7070027,0.50842,,0.6293067,0.9217222,0.82480633,
2536_1154,13,14.2925,10.85499382019043,5.734258651733398,17.39,6.7041403105232895,5.023222677382461,0.4606661,0.7110605,0.62678266,,0.6444711,0.8615392,0.84435964,
2536_1154,14,6.7250000000000005,4.918959140777588,2.6125471591949463,38.5475,10.406641157014073,7.595846947208679,0.46999845,0.56399846,0.43120173,,0.8574393,0.9550235,0.8730591,
2536_1154,20,25.0,11.751199722290039,4.6491827964782715,12.295,5.1002440016266775,4.406213488387238,,,,,,,,
2536_1154,21,19.2825,16.249189376831055,8.676976203918457,22.6275,6.442382057231245,4.611317305534979,0.4285521,0.66506624,0.42099488,,0.7073569,0.90849686,0.7412697,
2536_1154,22,16.5075,18.123428344726562,7.412944793701172,25.55,5.61761252446184,4.512297067828789,0.3270521,0.56107014,0.29006284,,0.6938065,0.940143,0.66731536,
2536_1154,23,26.392500000000002,15.711091995239258,5.47825288772583,17.6925,4.742546276670906,3.4950240030220816,0.48283446,0.7702699,0.4718085,,0.6568044,0.91360354,0.6292764,
2536_1154,24,5.6325,12.875720977783203,7.5947980880737305,20.31,7.1228458887247665,5.298005066184923,0.41708252,0.6370825,0.5643988,,0.6301841,0.8018178,0.74679697,
2536_1154,30,21.47,11.779692649841309,6.338083744049072,28.475,7.085425812115891,5.829806556401169,,,,,,,,
2536_1154,31,13.79,18.011058807373047,11.163888931274414,36.457499999999996,6.716382088733456,5.196152134480194,0.22319126,0.49533868,0.3418362,,0.5298995,0.8794279,0.7918318,
2536_1154,32,13.694999999999999,18.114091873168945,9.704748153686523,24.395,4.912277105964337,4.053254194312563,0.4229151,0.6128175,0.43775845,,0.7846736,0.95663023,0.85270375,
2536_1154,33,8.0625,9.211162567138672,4.829919338226318,40.26,7.857861400894188,7.129199613583447,0.2510274,0.46955544,0.36478966,,0.6466891,0.9112344,0.8205195,
2536_1154,34,11.737499999999999,5.962087154388428,3.505821943283081,16.2725,6.3834690428637275,4.944194042999381,0.44869888,0.6945574,0.57978964,,0.6314259,0.91701484,0.887727,
2536_1154,40,27.737499999999997,16.544208526611328,7.369009494781494,21.85,7.028604118993135,5.858347415095453,,,,,,,,
2536_1154,41,17.41,16.8225154876709,7.487771511077881,42.4,7.329422169811321,5.764596517985354,0.23718834,0.4790522,0.2866622,,0.62564707,0.88376844,0.73270094,
2536_1154,42,5.16,9.271317481994629,3.7463200092315674,25.0375,6.528207688467299,4.373452583662989,0.5143054,0.5581751,0.46731573,,0.783226,0.9761468,0.9162172,
2536_1154,43,0.20500000000000002,3.878048896789551,1.5092418193817139,8.477500000000001,3.8451784134473606,2.8903952574078797,0.8342016,0.8999521,0.8541372,,0.9433652,0.99921525,0.9765687,
2536_1154,44,0.0,0.0,0.0,3.385,8.496307237813884,4.467879912552536,0.8717864,0.9474739,0.89719415,,0.9446366,0.999801,0.9876113,
2536_1155,00,9.525,6.073490619659424,3.8400235176086426,16.54,4.795646916565901,3.9873916051040457,0.62001306,0.78394693,0.6508898,,0.85174936,0.97741514,0.9075979,
2536_1155,01,4.81,4.424116611480713,2.096914052963257,23.4975,8.089052026811363,5.886001319982878,0.49699402,0.6968008,0.5862023,,0.84795094,0.9930911,0.93171185,
2536_1155,02,18.9225,5.831021308898926,4.860518455505371,37.9925,7.718168059485425,5.31335586945122,0.449987,0.5984875,0.41866052,,0.7989466,0.98022723,0.90139556,
2536_1155,03,10.56,5.62168550491333,2.809086799621582,57.1125,14.240227620923616,8.29758837833725,0.29511607,0.47358418,0.28484273,,0.6783657,0.9430949,0.8158789,
2536_1155,04,0.0025,1.0,0.0,59.8525,15.864750845829331,10.786443183605193,0.14643686,0.19697237,0.16008973,,0.851266,0.9999876,0.9226133,
2536_1155,10,0.705,12.039007186889648,4.774552345275879,66.525,12.106501315295002,7.468596852352578,,,,,,,,
2536_1155,11,26.61,10.338313102722168,5.34626579284668,27.925,15.102327663384065,9.792393040393279,0.3538254,0.4427662,0.25773978,,0.80729914,0.97458017,0.9009178,
2536_1155,12,20.4525,6.145092487335205,4.768171787261963,28.050000000000004,8.666310160427807,6.704513772333408,0.48560292,0.69079196,0.51702535,,0.7608571,0.9326626,0.7957458,
2536_1155,13,1.6875,8.91851806640625,5.80274772644043,34.027499999999996,14.77709205789435,8.015962407436689,0.5020058,0.6630046,0.45442122,,0.8588465,0.98692375,0.8905352,
2536_1155,14,1.115,4.329596519470215,1.6406750679016113,20.397499999999997,16.30775830371369,9.742890462307955,0.6333883,0.64934665,0.5121968,,0.90832096,0.9991537,0.9735495,
2536_1155,20,3.6475,8.135709762573242,4.786255836486816,16.685,10.214713814803716,6.922310816466147,,,,,,,,
2536_1155,21,3.025,5.778512477874756,3.9042930603027344,3.7425,3.5337341349365397,2.7331247488132737,0.8669751,0.9410049,0.84855413,,0.9198279,0.98551905,0.89986,
2536_1155,22,9.2725,6.40037727355957,2.502974033355713,8.094999999999999,4.803582458307598,2.743574583609074,0.9018593,0.94109905,0.8787894,,0.9573274,0.9930992,0.94873744,
2536_1155,23,0.0,0.0,0.0,7.505000000000001,5.5646235842771485,2.809636685175082,0.8774463,0.9144068,0.8654287,,0.9700502,1.0,0.9840227,
2536_1155,24,0.0025,1.0,0.0,1.3975,4.779964221824687,2.5064980307130864,0.9130863,0.93531823,0.8839067,,0.97324216,1.0,0.9769798,
2536_1155,30,0.0,0.0,0.0,22.205,9.325151992794416,6.156966542155076,,,,,,,,
2536_1155,31,0.0,0.0,0.0,18.09,9.970011055831952,6.6015109205675,0.64549404,0.79225945,0.7052388,,0.8460558,1.0,0.98923296,
2536_1155,32,0.0,0.0,0.0,0.1625,3.2153846153846155,1.5240866893606775,0.8923669,0.99894357,0.98655283,,0.89357936,1.0,0.98952997,
2536_1155,33,0.08750000000000001,2.5999999046325684,0.7250615954399109,0.8325000000000001,4.75975975975976,3.311088287555971,0.93980116,0.99499094,0.9662825,,0.9483019,0.99992573,0.9706529,
2536_1155,34,0.2225,3.6741573810577393,1.428248643875122,3.2649999999999997,7.191424196018377,4.13406125297327,0.91719246,0.9810709,0.92896605,,0.94678974,0.99972755,0.96574545,
2536_1155,40,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2536_1155,41,5.6775,5.455306053161621,2.7980000972747803,1.39,3.591726618705036,2.4700806581236914,0.9267669,0.9890369,0.96293294,,0.9393951,0.99594617,0.971616,
2536_1155,42,2.5175,4.8867926597595215,1.3969374895095825,2.5875,4.977777777777778,2.8141273844878683,0.87492764,0.9676635,0.92935014,,0.89657676,0.9833052,0.95417404,
2536_1155,43,0.0,0.0,0.0,2.0175,3.26270136307311,2.3504349332623526,0.8620225,0.97054887,0.95665354,,0.90089357,0.99987626,0.9876736,
2536_1155,44,0.0,0.0,0.0,0.5075,1.1970443349753694,0.4099635127401612,0.9298794,0.9958935,0.9867761,,0.93373984,0.99981403,0.9908049,
