Tile Index,Sub-Tile Index,Building Density,Building Height Avg,Building Height Stdev,Tree Density,Tree Height Avg,Tree Height Stdev,Shadow Factor 8am (With CDSM),Shadow Factor 12pm (With CDSM),Shadow Factor 4pm (With CDSM),Sky View Factor (With CDSM),Shadow Factor 8am (Without CDSM),Shadow Factor 12pm (Without CDSM),Shadow Factor 4pm (Without CDSM),Sky View Factor (Without CDSM)
2534_1158,11,0.20500000000000002,2.4390244483947754,0.7505698800086975,68.15,16.178539985326484,8.432260062041715,0.41718584,0.5084912,0.41966945,,0.8723423,0.9987253,0.96913445,
2534_1158,12,0.0,0.0,0.0,89.41,18.87557320210267,11.27189154980388,0.032589886,0.08595316,0.030073225,,0.797402,0.98470294,0.92320424,
2534_1158,13,0.0,0.0,0.0,84.73,20.45830874542665,9.658954995709902,0.041623227,0.07039565,0.030820154,,0.9504715,1.0,0.972117,
2534_1158,14,0.0,0.0,0.0,85.33,11.714051330130083,7.239566218055368,0.042094007,0.13717756,0.033880595,,0.9493577,1.0,0.96608996,
2534_1158,20,0.0,0.0,0.0,0.305,4.360655737704918,2.2618198598042203,,,,,,,,
2534_1158,21,0.0,0.0,0.0,18.5475,17.52055533090713,8.575345087909893,0.8676386,0.9105773,0.8344104,,0.95684516,1.0,0.9640727,
2534_1158,22,0.0,0.0,0.0,89.21,19.438151552516533,11.349407918314549,0.18148412,0.20597707,0.123106234,,0.908678,0.9984282,0.95312,
2534_1158,23,0.0,0.0,0.0,86.205,17.28438025636564,10.915397970713629,0.061177075,0.0705037,0.02839187,,0.9788248,1.0,0.8771689,
2534_1158,24,1.9574999999999998,3.6985950469970703,1.1031526327133179,75.02,12.215475873100507,8.195802510176058,0.093083724,0.10999051,0.048230145,,0.98770016,0.99918544,0.9293837,
2534_1158,30,0.0,0.0,0.0,2.045,3.863080684596577,2.006305779541234,,,,,,,,
2534_1158,31,6.075,6.426337242126465,2.8546626567840576,6.557499999999999,4.441097979412886,3.3558008020719763,0.882633,0.95429647,0.8857007,,0.93432146,0.9939908,0.95014316,
2534_1158,32,3.7175,7.422999382019043,2.912179470062256,26.900000000000002,14.351301115241636,8.31326749976882,0.7394017,0.79927397,0.6743223,,0.87384844,0.97393036,0.90855205,
2534_1158,33,0.0,0.0,0.0,38.67,12.736682182570467,9.128881051970708,0.631029,0.6485342,0.54913676,,0.8440756,0.9998144,0.9518329,
2534_1158,34,0.005,1.0,0.0,38.190000000000005,14.484485467399843,8.837574966101984,0.50051177,0.5308713,0.39222914,,0.87079525,0.99883664,0.8835796,
2534_1158,40,0.0,0.0,0.0,47.5725,14.057911608597404,8.438212836996925,,,,,,,,
2534_1158,41,0.0,0.0,0.0,16.17,17.627241805813235,7.429469226402169,0.62064075,0.7112386,0.6773493,,0.949172,0.9999505,0.9187149,
2534_1158,42,5.9475,6.57797384262085,2.353955030441284,1.135,2.1872246696035242,1.396255141759273,0.92891717,0.98793447,0.94607186,,0.9358733,0.99454105,0.95500135,
2534_1158,43,10.015,5.788567066192627,2.4194416999816895,3.0525,2.57985257985258,2.0125454956861706,0.89486426,0.9478613,0.89733887,,0.9347062,0.9872165,0.93848825,
2534_1158,44,39.235,10.086848258972168,3.5600638389587402,2.275,5.957142857142857,5.023606752500404,0.81547856,0.91319484,0.8009511,,0.84828484,0.9413552,0.8476443,
2535_1151,00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,02,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,04,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,10,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,12,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,13,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,14,0.045,1.0,0.0,6.682499999999999,5.569771791994015,3.7221713429757037,,,,,,,,
2535_1151,20,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,21,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,22,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,23,0.015,1.0,0.0,6.7475,9.12004446091145,6.102772576575524,,,,,,,,
2535_1151,24,9.19,2.2652339935302734,1.0266307592391968,44.324999999999996,8.075296108291033,6.666626394529087,0.44275606,0.38145223,0.15206242,,0.9330802,0.9952067,0.97098124,
2535_1151,30,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,31,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,32,2.5250000000000004,3.2871286869049072,1.1443934440612793,4.775,4.809947643979058,2.921486657585923,,,,,,,,
2535_1151,33,4.68,3.5897436141967773,1.482253074645996,26.395000000000003,7.254404243227884,5.2932803657085135,0.64725,0.75174385,0.61061835,,0.90391564,0.9745487,0.9047669,
2535_1151,34,3.26,1.2615031003952026,0.6563910841941833,28.78,10.38985406532314,8.572131578436139,0.7032019,0.75167835,0.5585128,,0.97022426,0.9996393,0.97227645,
2535_1151,40,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,41,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2535_1151,42,6.1975,5.37515115737915,1.7140368223190308,9.34,8.967344753747323,6.663083763610352,,,,,,,,
2535_1151,43,1.4874999999999998,1.956302523612976,1.1630616188049316,21.6025,7.246152065733133,5.43066505750518,0.43022087,0.5295111,0.41133207,,0.9719267,0.9991816,0.96852934,
2535_1151,44,1.555,1.377813458442688,0.7588850259780884,26.064999999999998,8.072223287934012,6.332849994494622,0.5951655,0.7564628,0.5658732,,0.965894,0.9994545,0.969068,
2535_1152,00,0.0,0.0,0.0,6.4125000000000005,8.054970760233918,5.195336382357806,,,,,,,,
2535_1152,01,8.622499999999999,11.527978897094727,4.585691928863525,37.957499999999996,9.313771981821775,6.325175906295205,0.48820958,0.59855425,0.43697578,,0.95619124,0.99087745,0.96374714,
2535_1152,02,16.8225,12.209095001220703,3.904203176498413,12.885,5.206829646876213,3.3859120466065633,0.7708554,0.8633635,0.6723748,,0.8607466,0.95163906,0.78432786,
2535_1152,03,6.135,4.2693562507629395,2.221895456314087,17.275,3.55643994211288,3.1010359228608615,0.7565069,0.8113513,0.73503935,,0.932955,0.9897001,0.94168854,
2535_1152,04,3.2724999999999995,4.119938850402832,1.8133217096328735,19.555,6.878931219636922,5.083153447690579,0.70842326,0.77211756,0.71097744,,0.9517683,0.99704283,0.97124165,
2535_1152,10,5.0375000000000005,6.681885719299316,6.624006271362305,38.055,8.099001445276574,5.9530297264107155,,,,,,,,
2535_1152,11,10.780000000000001,6.351809024810791,3.648242235183716,27.500000000000004,7.189363636363637,5.879877515309423,0.4156025,0.45702434,0.33420253,,0.9374809,0.99252176,0.9519391,
2535_1152,12,15.625,10.036479949951172,5.107511043548584,20.625,3.832,2.5552121894929454,0.62800264,0.7277852,0.5651693,,0.88990253,0.9667127,0.8757022,
2535_1152,13,11.1125,14.571428298950195,5.3917107582092285,27.334999999999997,5.272910188403146,4.613819159432172,0.5090973,0.73622024,0.508451,,0.807336,0.97381246,0.786726,
2535_1152,14,14.295,4.838754653930664,2.661283493041992,32.7125,4.405196790217807,3.659438481184609,0.42795217,0.62067795,0.42776632,,0.87678003,0.9926429,0.950386,
2535_1152,20,18.509999999999998,7.855888843536377,8.310357093811035,22.6375,5.766096079514081,3.9643440008234405,,,,,,,,
2535_1152,21,23.235,8.664299964904785,4.951743125915527,18.982499999999998,4.1532990912682735,3.102862730770735,0.549406,0.67839915,0.46057856,,0.84006834,0.9038876,0.7542644,
2535_1152,22,10.9775,4.047597408294678,1.6870272159576416,31.582500000000003,4.712894799335075,3.9723144380264035,0.49454445,0.6535834,0.45167089,,0.8602456,0.9523277,0.8380642,
2535_1152,23,0.0,0.0,0.0,35.972500000000004,4.429494752936271,3.587916904266676,0.4130946,0.59510213,0.41967416,,0.9128363,0.99903464,0.979295,
2535_1152,24,19.302500000000002,8.654448509216309,6.175539970397949,24.7975,4.034479282185704,3.474566007571466,0.53907716,0.6330515,0.45814693,,0.82523596,0.9548071,0.8439018,
2535_1152,30,6.140000000000001,8.640472412109375,5.426423072814941,30.8275,6.545211256183602,4.851651721655633,,,,,,,,
2535_1152,31,13.462499999999999,12.911606788635254,5.036172389984131,28.197499999999998,6.1544463161627805,5.164420918021545,0.4307028,0.62770784,0.37762904,,0.7602514,0.9103043,0.74034494,
2535_1152,32,2.3025,9.09880542755127,5.623744487762451,35.745,4.7920688208141,4.168996304428606,0.42563677,0.62425995,0.41644686,,0.91131467,0.99847233,0.9848739,
2535_1152,33,21.4675,12.619075775146484,6.018226623535156,26.137500000000003,5.342515542802487,4.06906482559268,0.25149623,0.5102527,0.27667433,,0.7158709,0.90598553,0.7157394,
2535_1152,34,22.075,9.391392707824707,6.850179195404053,26.640000000000004,6.183370870870871,5.215762209305209,0.57223445,0.7047062,0.48718092,,0.8110776,0.9365861,0.7846049,
2535_1152,40,0.9625,3.8129870891571045,1.8421720266342163,21.97,7.034592626308602,6.002497999208028,,,,,,,,
2535_1152,41,7.1775,4.527342319488525,1.9884377717971802,44.2125,7.122420130053718,5.470727925304601,0.34897107,0.4842866,0.28895494,,0.9327078,0.99571836,0.94608736,
2535_1152,42,7.12,7.494030952453613,3.92145037651062,49.185,7.304818542238487,5.736669150213889,0.3629172,0.4895027,0.29159406,,0.94104564,0.99060875,0.88270456,
2535_1152,43,17.102500000000003,9.770939826965332,4.5382304191589355,28.317500000000003,6.7164297695771165,5.259649763716512,0.3518628,0.49911153,0.2972096,,0.81401205,0.95348185,0.7554376,
2535_1152,44,22.7025,11.762471199035645,6.987306118011475,10.022499999999999,3.594412571713644,2.487610349028212,0.5906546,0.7017756,0.44055414,,0.83789027,0.9285749,0.709289,
