Tile Index,Sub-Tile Index,Building Density,Building Height Avg,Building Height Stdev,Tree Density,Tree Height Avg,Tree Height Stdev,Shadow Factor 8am (With CDSM),Shadow Factor 12pm (With CDSM),Shadow Factor 4pm (With CDSM),Sky View Factor (With CDSM),Shadow Factor 8am (Without CDSM),Shadow Factor 12pm (Without CDSM),Shadow Factor 4pm (Without CDSM),Sky View Factor (Without CDSM)
2539_1152,14,30.9325,10.67016887664795,4.919992923736572,22.37,4.129190880643719,3.868719842667893,0.41809994,0.5743853,0.29803115,,0.7844162,0.9252918,0.62182456,
2539_1152,20,15.4975,9.158574104309082,4.553231239318848,48.535000000000004,7.580663438755537,6.157571658747541,,,,,,,,
2539_1152,21,17.5125,8.232976913452148,4.287520885467529,44.05,6.954370034052213,5.982927439296923,0.26164272,0.3759787,0.10120259,,0.85169184,0.9539591,0.647057,
2539_1152,22,16.515,6.705267906188965,3.0300533771514893,38.5575,6.571484147053103,6.177111786733137,0.44086754,0.5387761,0.2542702,,0.8652766,0.93498576,0.5867423,
2539_1152,23,8.9125,9.9298734664917,4.775065898895264,56.71000000000001,8.585566919414566,6.727080430497596,0.1865508,0.24155825,0.06863209,,0.96249264,0.98427236,0.61136687,
2539_1152,24,18.995,11.840879440307617,5.49637508392334,40.917500000000004,9.069163560823608,7.462309141875238,0.28298134,0.39424384,0.12045195,,0.7776242,0.92854154,0.33263522,
2539_1152,30,16.6975,11.810750007629395,4.523446083068848,38.6025,8.361116507998187,7.7992276852888685,,,,,,,,
2539_1152,31,16.885,6.044714450836182,2.9033005237579346,34.22,6.630844535359439,6.4845478868831075,0.34140623,0.46704283,0.11882061,,0.79080284,0.9108789,0.29204097,
2539_1152,32,12.737499999999999,9.07536792755127,5.60304594039917,45.78,8.931356487549149,8.508414342873518,0.2763356,0.44709942,0.17406341,,0.6933505,0.92229617,0.5432857,
2539_1152,33,21.81,11.491632461547852,5.74061393737793,37.7125,9.97931720251906,8.893654271936233,0.31902242,0.5482326,0.3489027,,0.63269484,0.93051857,0.79811215,
2539_1152,34,28.1225,13.261534690856934,5.184553623199463,22.5725,5.5318418429504925,4.939663590153786,0.22792742,0.45026323,0.224708,,0.5592725,0.88584435,0.70655966,
2539_1152,40,19.445,9.149009704589844,3.8214569091796875,26.605,5.157395226461191,5.249670996713416,,,,,,,,
2539_1152,41,18.15,7.3495869636535645,4.171210765838623,28.325,3.5518976169461607,3.349829522361135,0.264018,0.47601584,0.2878278,,0.6643206,0.91211224,0.8604369,
2539_1152,42,18.395,6.610764026641846,3.6473233699798584,31.522499999999997,4.536283606947419,5.0835797380034,0.4557038,0.6756301,0.41098124,,0.81227756,0.96694046,0.79968953,
2539_1152,43,29.3475,11.028451919555664,5.537630081176758,17.2925,3.736301864970363,3.72611209173624,0.40820733,0.64717364,0.3524937,,0.75755334,0.9354197,0.7023558,
2539_1152,44,20.65,7.6050848960876465,4.167378902435303,27.384999999999998,4.438561256162132,4.057928533226514,0.44462228,0.7254475,0.4331898,,0.64342165,0.9121514,0.6422515,
2539_1153,00,29.6325,12.563401222229004,7.15113639831543,30.225,5.334077750206783,4.502840386244694,0.34380057,0.5269134,0.2743189,,0.7030392,0.8891938,0.5843937,
2539_1153,01,24.84,10.160829544067383,5.350563049316406,17.974999999999998,4.0407510431154385,3.4199581926611873,0.46260676,0.5783059,0.37077522,,0.7009692,0.820712,0.5993755,
2539_1153,02,11.035,6.283642768859863,2.885791540145874,31.685000000000002,7.048445636736626,5.772556831260414,0.591482,0.7199787,0.5416748,,0.85328084,0.96849567,0.86969,
2539_1153,03,12.395,8.798104286193848,5.76833438873291,28.9925,7.9815469517978785,6.694828892571433,0.52096164,0.7212441,0.58753324,,0.73557687,0.96069646,0.8343328,
2539_1153,04,24.63,15.995838165283203,8.204073905944824,35.885,8.648599693465236,6.785377655452722,0.49127483,0.6222673,0.4423414,,0.8237815,0.9672051,0.78476894,
2539_1153,10,25.0475,10.55654239654541,4.486360549926758,24.015,4.063085571517801,3.3905935044280135,,,,,,,,
2539_1153,11,23.6725,10.338789939880371,4.966454029083252,17.14,3.9476371061843643,3.4095711284866987,0.5092907,0.6850924,0.43045372,,0.808954,0.94331694,0.708297,
2539_1153,12,24.785,10.455617904663086,4.425508499145508,22.965,3.7965382103200525,3.2152737003084995,0.4466322,0.6261461,0.24936923,,0.7131479,0.8767913,0.422081,
2539_1153,13,31.405,11.320808410644531,5.919719219207764,16.605,4.058566696778079,3.7418227123854244,0.5717722,0.70524096,0.26475507,,0.70890796,0.850873,0.35476345,
2539_1153,14,23.5,11.917552947998047,7.6613359451293945,15.5,6.244677419354839,5.874820853203275,0.49635017,0.75745773,0.30508968,,0.66068465,0.9387133,0.4434378,
2539_1153,20,21.5975,10.823474884033203,5.258100509643555,25.205,4.750644713350526,4.302893210744964,,,,,,,,
2539_1153,21,21.54,11.635793685913086,8.21359920501709,23.75,4.934842105263158,4.220085647212162,0.36000603,0.5834482,0.22482611,,0.67944336,0.8825113,0.485151,
2539_1153,22,15.0,9.924166679382324,9.151525497436523,37.067499999999995,7.370203008025899,6.516602346062433,0.30019557,0.5427078,0.23837836,,0.6047611,0.91731167,0.5905016,
2539_1153,23,17.34,6.4939446449279785,3.308741569519043,34.3275,6.244628941810502,5.967633499144169,0.40216103,0.6053978,0.3668553,,0.74584424,0.94639874,0.7104902,
2539_1153,24,24.490000000000002,11.002654075622559,6.42964506149292,27.834999999999997,7.448356385845159,6.262933841415338,0.27496183,0.48095182,0.16609187,,0.74031216,0.9338484,0.56759214,
2539_1153,30,33.4575,11.943734169006348,5.34320592880249,19.919999999999998,5.354794176706827,4.808924268303603,,,,,,,,
2539_1153,31,23.575,12.40434741973877,9.198190689086914,25.535000000000004,5.618073232817701,4.573027567367109,0.41502273,0.62135935,0.32602593,,0.70250225,0.9135592,0.63562703,
2539_1153,32,26.915,9.927084922790527,8.410778999328613,26.055,4.866148531951641,4.540424594482755,0.35267228,0.57013404,0.37000006,,0.670594,0.80865514,0.7161108,
2539_1153,33,19.2925,9.653362274169922,7.725594997406006,28.015,4.71747278243798,4.047587696837563,0.47382927,0.68389165,0.5325787,,0.74676013,0.94019455,0.80925524,
2539_1153,34,19.66,6.1321210861206055,2.8128676414489746,27.435,5.092582467650811,4.928169440876274,0.3942309,0.5883466,0.3513564,,0.7603135,0.91353047,0.7884296,
2539_1153,40,22.7525,7.329963684082031,3.616279363632202,27.675,5.0710027100271,4.302603063593854,,,,,,,,
2539_1153,41,21.66,6.700369358062744,3.5699732303619385,33.805,5.080313563082385,4.492880689193872,0.37461662,0.62468934,0.40790558,,0.6886509,0.9507881,0.7663013,
2539_1153,42,18.78,8.747603416442871,4.493242263793945,25.474999999999998,6.373895976447497,5.058455705509933,0.39084685,0.5425643,0.37096387,,0.7873626,0.94929373,0.8282784,
2539_1153,43,18.235,10.391692161560059,6.504600524902344,25.505,5.6962360321505585,4.59877794878108,0.5102366,0.62130713,0.52679384,,0.83589274,0.93624866,0.79570067,
2539_1153,44,17.8575,5.994679927825928,2.7795426845550537,23.1025,3.6066443025646575,3.51848508056832,0.5987816,0.73315537,0.54021734,,0.796682,0.95141065,0.8144311,
